year,decade,century,tried,deaths,city,gadm.adm2,gadm.adm1,gadm.adm0,lon,lat,record.source
1650,1650,1600,1,0.0,,Fife,Scotland,United Kingdom,,,Goodare et al. (2003)
1658,1650,1600,1,0.0,,South Ayrshire,Scotland,United Kingdom,,,Goodare et al. (2003)
1658,1650,1600,1,0.0,,South Ayrshire,Scotland,United Kingdom,,,Goodare et al. (2003)
1658,1650,1600,1,0.0,,South Ayrshire,Scotland,United Kingdom,,,Goodare et al. (2003)
1658,1650,1600,1,0.0,,South Ayrshire,Scotland,United Kingdom,,,Goodare et al. (2003)
1658,1650,1600,1,0.0,,South Ayrshire,Scotland,United Kingdom,,,Goodare et al. (2003)
1658,1650,1600,1,0.0,,South Ayrshire,Scotland,United Kingdom,,,Goodare et al. (2003)
1658,1650,1600,1,0.0,,South Ayrshire,Scotland,United Kingdom,,,Goodare et al. (2003)
1658,1650,1600,1,0.0,,South Ayrshire,Scotland,United Kingdom,,,Goodare et al. (2003)
1650,1650,1600,1,,,,Scotland,United Kingdom,,,Goodare et al. (2003)
1650,1650,1600,3,,,,Scotland,United Kingdom,,,Goodare et al. (2003)
1658,1650,1600,1,0.0,,South Ayrshire,Scotland,United Kingdom,,,Goodare et al. (2003)
1658,1650,1600,1,0.0,,South Ayrshire,Scotland,United Kingdom,,,Goodare et al. (2003)
1658,1650,1600,1,0.0,,South Ayrshire,Scotland,United Kingdom,,,Goodare et al. (2003)
1658,1650,1600,1,0.0,,South Ayrshire,Scotland,United Kingdom,,,Goodare et al. (2003)
1658,1650,1600,1,0.0,,South Ayrshire,Scotland,United Kingdom,,,Goodare et al. (2003)
1658,1650,1600,1,0.0,,South Ayrshire,Scotland,United Kingdom,,,Goodare et al. (2003)
1658,1650,1600,1,0.0,,South Ayrshire,Scotland,United Kingdom,,,Goodare et al. (2003)
1658,1650,1600,1,0.0,,South Ayrshire,Scotland,United Kingdom,,,Goodare et al. (2003)
1658,1650,1600,1,0.0,,South Ayrshire,Scotland,United Kingdom,,,Goodare et al. (2003)
1659,1650,1600,1,1.0,,South Ayrshire,Scotland,United Kingdom,,,Goodare et al. (2003)
1658,1650,1600,1,0.0,,South Ayrshire,Scotland,United Kingdom,,,Goodare et al. (2003)
1658,1650,1600,1,0.0,,South Ayrshire,Scotland,United Kingdom,,,Goodare et al. (2003)
1658,1650,1600,1,0.0,,South Ayrshire,Scotland,United Kingdom,,,Goodare et al. (2003)
1658,1650,1600,1,0.0,,South Ayrshire,Scotland,United Kingdom,,,Goodare et al. (2003)
1658,1650,1600,1,0.0,,South Ayrshire,Scotland,United Kingdom,,,Goodare et al. (2003)
1658,1650,1600,1,0.0,,Clackmannanshire,Scotland,United Kingdom,,,Goodare et al. (2003)
1658,1650,1600,1,0.0,,Clackmannanshire,Scotland,United Kingdom,,,Goodare et al. (2003)
1658,1650,1600,1,0.0,,Clackmannanshire,Scotland,United Kingdom,,,Goodare et al. (2003)
1658,1650,1600,1,0.0,,Clackmannanshire,Scotland,United Kingdom,,,Goodare et al. (2003)
1658,1650,1600,1,0.0,,Clackmannanshire,Scotland,United Kingdom,,,Goodare et al. (2003)
1658,1650,1600,1,0.0,,Clackmannanshire,Scotland,United Kingdom,,,Goodare et al. (2003)
1658,1650,1600,1,0.0,,Clackmannanshire,Scotland,United Kingdom,,,Goodare et al. (2003)
1658,1650,1600,1,0.0,,Clackmannanshire,Scotland,United Kingdom,,,Goodare et al. (2003)
1658,1650,1600,1,0.0,,Clackmannanshire,Scotland,United Kingdom,,,Goodare et al. (2003)
1658,1650,1600,1,0.0,,Clackmannanshire,Scotland,United Kingdom,,,Goodare et al. (2003)
1659,1650,1600,1,0.0,,Stirling,Scotland,United Kingdom,,,Goodare et al. (2003)
1659,1650,1600,1,0.0,,East Lothian,Scotland,United Kingdom,,,Goodare et al. (2003)
1659,1650,1600,1,1.0,,East Lothian,Scotland,United Kingdom,,,Goodare et al. (2003)
1659,1650,1600,1,0.0,,East Lothian,Scotland,United Kingdom,,,Goodare et al. (2003)
1659,1650,1600,1,0.0,,East Lothian,Scotland,United Kingdom,,,Goodare et al. (2003)
1659,1650,1600,1,0.0,,East Lothian,Scotland,United Kingdom,,,Goodare et al. (2003)
1659,1650,1600,1,0.0,,East Lothian,Scotland,United Kingdom,,,Goodare et al. (2003)
1659,1650,1600,1,0.0,,Stirling,Scotland,United Kingdom,,,Goodare et al. (2003)
1659,1650,1600,1,0.0,,Stirling,Scotland,United Kingdom,,,Goodare et al. (2003)
1659,1650,1600,1,0.0,,Stirling,Scotland,United Kingdom,,,Goodare et al. (2003)
1659,1650,1600,1,0.0,,East Lothian,Scotland,United Kingdom,,,Goodare et al. (2003)
1659,1650,1600,1,0.0,,East Lothian,Scotland,United Kingdom,,,Goodare et al. (2003)
1659,1650,1600,1,0.0,,Scottish Borders,Scotland,United Kingdom,,,Goodare et al. (2003)
1659,1650,1600,1,0.0,,East Lothian,Scotland,United Kingdom,,,Goodare et al. (2003)
1659,1650,1600,1,0.0,,East Lothian,Scotland,United Kingdom,,,Goodare et al. (2003)
1659,1650,1600,1,0.0,,East Lothian,Scotland,United Kingdom,,,Goodare et al. (2003)
1659,1650,1600,1,0.0,,Edinburgh,Scotland,United Kingdom,,,Goodare et al. (2003)
1659,1650,1600,1,0.0,,East Lothian,Scotland,United Kingdom,,,Goodare et al. (2003)
1659,1650,1600,1,0.0,,East Lothian,Scotland,United Kingdom,,,Goodare et al. (2003)
1659,1650,1600,1,0.0,,East Lothian,Scotland,United Kingdom,,,Goodare et al. (2003)
1659,1650,1600,1,0.0,,East Lothian,Scotland,United Kingdom,,,Goodare et al. (2003)
1659,1650,1600,1,0.0,,East Lothian,Scotland,United Kingdom,,,Goodare et al. (2003)
1659,1650,1600,1,0.0,,East Lothian,Scotland,United Kingdom,,,Goodare et al. (2003)
1659,1650,1600,1,0.0,,East Lothian,Scotland,United Kingdom,,,Goodare et al. (2003)
1659,1650,1600,1,0.0,,East Lothian,Scotland,United Kingdom,,,Goodare et al. (2003)
1659,1650,1600,1,0.0,,East Lothian,Scotland,United Kingdom,,,Goodare et al. (2003)
1659,1650,1600,1,0.0,,East Lothian,Scotland,United Kingdom,,,Goodare et al. (2003)
1659,1650,1600,1,0.0,,East Lothian,Scotland,United Kingdom,,,Goodare et al. (2003)
1659,1650,1600,1,0.0,,East Lothian,Scotland,United Kingdom,,,Goodare et al. (2003)
1659,1650,1600,1,0.0,,East Lothian,Scotland,United Kingdom,,,Goodare et al. (2003)
1659,1650,1600,1,0.0,,East Lothian,Scotland,United Kingdom,,,Goodare et al. (2003)
1659,1650,1600,1,0.0,,East Lothian,Scotland,United Kingdom,,,Goodare et al. (2003)
1659,1650,1600,1,0.0,,East Lothian,Scotland,United Kingdom,,,Goodare et al. (2003)
1659,1650,1600,1,0.0,,East Lothian,Scotland,United Kingdom,,,Goodare et al. (2003)
1659,1650,1600,1,0.0,,East Lothian,Scotland,United Kingdom,,,Goodare et al. (2003)
1659,1650,1600,1,0.0,,East Lothian,Scotland,United Kingdom,,,Goodare et al. (2003)
1659,1650,1600,1,0.0,,East Lothian,Scotland,United Kingdom,,,Goodare et al. (2003)
1659,1650,1600,1,0.0,,East Lothian,Scotland,United Kingdom,,,Goodare et al. (2003)
1659,1650,1600,1,0.0,,East Lothian,Scotland,United Kingdom,,,Goodare et al. (2003)
1659,1650,1600,1,0.0,,Edinburgh,Scotland,United Kingdom,,,Goodare et al. (2003)
1659,1650,1600,1,0.0,,East Lothian,Scotland,United Kingdom,,,Goodare et al. (2003)
1659,1650,1600,1,0.0,,East Lothian,Scotland,United Kingdom,,,Goodare et al. (2003)
1659,1650,1600,1,0.0,,East Lothian,Scotland,United Kingdom,,,Goodare et al. (2003)
1659,1650,1600,1,0.0,,Clackmannanshire,Scotland,United Kingdom,,,Goodare et al. (2003)
1659,1650,1600,1,0.0,,Clackmannanshire,Scotland,United Kingdom,,,Goodare et al. (2003)
1655,1650,1600,1,0.0,,Highland,Scotland,United Kingdom,,,Goodare et al. (2003)
1655,1650,1600,1,0.0,,Highland,Scotland,United Kingdom,,,Goodare et al. (2003)
1655,1650,1600,1,0.0,,Highland,Scotland,United Kingdom,,,Goodare et al. (2003)
1655,1650,1600,1,0.0,,Highland,Scotland,United Kingdom,,,Goodare et al. (2003)
1655,1650,1600,1,0.0,,Highland,Scotland,United Kingdom,,,Goodare et al. (2003)
1655,1650,1600,1,0.0,,Highland,Scotland,United Kingdom,,,Goodare et al. (2003)
1655,1650,1600,1,0.0,,Highland,Scotland,United Kingdom,,,Goodare et al. (2003)
1655,1650,1600,1,0.0,,Highland,Scotland,United Kingdom,,,Goodare et al. (2003)
1655,1650,1600,1,0.0,,Highland,Scotland,United Kingdom,,,Goodare et al. (2003)
1655,1650,1600,1,0.0,,Highland,Scotland,United Kingdom,,,Goodare et al. (2003)
1658,1650,1600,1,0.0,,Renfrewshire,Scotland,United Kingdom,,,Goodare et al. (2003)
1658,1650,1600,1,0.0,,South Ayrshire,Scotland,United Kingdom,,,Goodare et al. (2003)
1658,1650,1600,1,0.0,,South Ayrshire,Scotland,United Kingdom,,,Goodare et al. (2003)
1650,1650,1600,1,0.0,,Stirling,Scotland,United Kingdom,,,Goodare et al. (2003)
1655,1650,1600,1,0.0,,Perthshire and Kinross,Scotland,United Kingdom,,,Goodare et al. (2003)
1655,1650,1600,1,0.0,,Highland,Scotland,United Kingdom,,,Goodare et al. (2003)
1655,1650,1600,1,0.0,,Perthshire and Kinross,Scotland,United Kingdom,,,Goodare et al. (2003)
1655,1650,1600,1,0.0,,Highland,Scotland,United Kingdom,,,Goodare et al. (2003)
1655,1650,1600,1,0.0,,Highland,Scotland,United Kingdom,,,Goodare et al. (2003)
1655,1650,1600,1,0.0,,Highland,Scotland,United Kingdom,,,Goodare et al. (2003)
1659,1650,1600,1,1.0,,South Ayrshire,Scotland,United Kingdom,,,Goodare et al. (2003)
1658,1650,1600,1,1.0,,South Ayrshire,Scotland,United Kingdom,,,Goodare et al. (2003)
1658,1650,1600,1,1.0,,Dumfries and Galloway,Scotland,United Kingdom,,,Goodare et al. (2003)
1658,1650,1600,1,1.0,,Dumfries and Galloway,Scotland,United Kingdom,,,Goodare et al. (2003)
1658,1650,1600,1,0.0,,Dumfries and Galloway,Scotland,United Kingdom,,,Goodare et al. (2003)
1659,1650,1600,1,0.0,,South Ayrshire,Scotland,United Kingdom,,,Goodare et al. (2003)
1659,1650,1600,1,1.0,,Dumfries and Galloway,Scotland,United Kingdom,,,Goodare et al. (2003)
1659,1650,1600,1,1.0,,Dumfries and Galloway,Scotland,United Kingdom,,,Goodare et al. (2003)
1659,1650,1600,1,1.0,,Dumfries and Galloway,Scotland,United Kingdom,,,Goodare et al. (2003)
1659,1650,1600,1,1.0,,Dumfries and Galloway,Scotland,United Kingdom,,,Goodare et al. (2003)
1659,1650,1600,1,1.0,,Dumfries and Galloway,Scotland,United Kingdom,,,Goodare et al. (2003)
1659,1650,1600,1,1.0,,Dumfries and Galloway,Scotland,United Kingdom,,,Goodare et al. (2003)
1659,1650,1600,1,1.0,,Dumfries and Galloway,Scotland,United Kingdom,,,Goodare et al. (2003)
1659,1650,1600,1,1.0,,Dumfries and Galloway,Scotland,United Kingdom,,,Goodare et al. (2003)
1659,1650,1600,1,0.0,,Dumfries and Galloway,Scotland,United Kingdom,,,Goodare et al. (2003)
1650,1650,1600,1,0.0,,East Lothian,Scotland,United Kingdom,,,Goodare et al. (2003)
1650,1650,1600,1,0.0,,East Lothian,Scotland,United Kingdom,,,Goodare et al. (2003)
1650,1650,1600,1,0.0,,East Lothian,Scotland,United Kingdom,,,Goodare et al. (2003)
1650,1650,1600,1,0.0,,East Lothian,Scotland,United Kingdom,,,Goodare et al. (2003)
1650,1650,1600,1,0.0,,East Lothian,Scotland,United Kingdom,,,Goodare et al. (2003)
1650,1650,1600,1,0.0,,East Lothian,Scotland,United Kingdom,,,Goodare et al. (2003)
1650,1650,1600,1,0.0,,East Lothian,Scotland,United Kingdom,,,Goodare et al. (2003)
1650,1650,1600,1,0.0,,East Lothian,Scotland,United Kingdom,,,Goodare et al. (2003)
1650,1650,1600,1,0.0,,East Lothian,Scotland,United Kingdom,,,Goodare et al. (2003)
1650,1650,1600,1,0.0,,East Lothian,Scotland,United Kingdom,,,Goodare et al. (2003)
1650,1650,1600,1,0.0,,East Lothian,Scotland,United Kingdom,,,Goodare et al. (2003)
1650,1650,1600,1,0.0,,East Lothian,Scotland,United Kingdom,,,Goodare et al. (2003)
1650,1650,1600,1,0.0,,East Lothian,Scotland,United Kingdom,,,Goodare et al. (2003)
1650,1650,1600,1,0.0,,East Lothian,Scotland,United Kingdom,,,Goodare et al. (2003)
1650,1650,1600,1,0.0,,East Lothian,Scotland,United Kingdom,,,Goodare et al. (2003)
1650,1650,1600,1,0.0,,East Lothian,Scotland,United Kingdom,,,Goodare et al. (2003)
1650,1650,1600,1,0.0,,East Lothian,Scotland,United Kingdom,,,Goodare et al. (2003)
1650,1650,1600,1,0.0,,East Lothian,Scotland,United Kingdom,,,Goodare et al. (2003)
1650,1650,1600,1,0.0,,East Lothian,Scotland,United Kingdom,,,Goodare et al. (2003)
1650,1650,1600,1,0.0,,East Lothian,Scotland,United Kingdom,,,Goodare et al. (2003)
1650,1650,1600,1,0.0,,East Lothian,Scotland,United Kingdom,,,Goodare et al. (2003)
1650,1650,1600,1,0.0,,East Lothian,Scotland,United Kingdom,,,Goodare et al. (2003)
1650,1650,1600,1,0.0,,East Lothian,Scotland,United Kingdom,,,Goodare et al. (2003)
1650,1650,1600,1,0.0,,East Lothian,Scotland,United Kingdom,,,Goodare et al. (2003)
1650,1650,1600,1,0.0,,East Lothian,Scotland,United Kingdom,,,Goodare et al. (2003)
1650,1650,1600,1,0.0,,East Lothian,Scotland,United Kingdom,,,Goodare et al. (2003)
1650,1650,1600,1,0.0,,East Lothian,Scotland,United Kingdom,,,Goodare et al. (2003)
1650,1650,1600,1,0.0,,East Lothian,Scotland,United Kingdom,,,Goodare et al. (2003)
1650,1650,1600,1,0.0,,East Lothian,Scotland,United Kingdom,,,Goodare et al. (2003)
1650,1650,1600,1,0.0,,East Lothian,Scotland,United Kingdom,,,Goodare et al. (2003)
1650,1650,1600,1,0.0,,East Lothian,Scotland,United Kingdom,,,Goodare et al. (2003)
1650,1650,1600,1,0.0,,East Lothian,Scotland,United Kingdom,,,Goodare et al. (2003)
1650,1650,1600,1,0.0,,East Lothian,Scotland,United Kingdom,,,Goodare et al. (2003)
1650,1650,1600,1,0.0,,East Lothian,Scotland,United Kingdom,,,Goodare et al. (2003)
1650,1650,1600,1,0.0,,East Lothian,Scotland,United Kingdom,,,Goodare et al. (2003)
1650,1650,1600,1,0.0,,East Lothian,Scotland,United Kingdom,,,Goodare et al. (2003)
1650,1650,1600,1,0.0,,East Lothian,Scotland,United Kingdom,,,Goodare et al. (2003)
1650,1650,1600,1,0.0,,East Lothian,Scotland,United Kingdom,,,Goodare et al. (2003)
1650,1650,1600,1,0.0,,East Lothian,Scotland,United Kingdom,,,Goodare et al. (2003)
1650,1650,1600,1,0.0,,East Lothian,Scotland,United Kingdom,,,Goodare et al. (2003)
1650,1650,1600,1,0.0,,East Lothian,Scotland,United Kingdom,,,Goodare et al. (2003)
1650,1650,1600,1,0.0,,East Lothian,Scotland,United Kingdom,,,Goodare et al. (2003)
1650,1650,1600,1,0.0,,East Lothian,Scotland,United Kingdom,,,Goodare et al. (2003)
1650,1650,1600,1,0.0,,East Lothian,Scotland,United Kingdom,,,Goodare et al. (2003)
1650,1650,1600,1,0.0,,East Lothian,Scotland,United Kingdom,,,Goodare et al. (2003)
1650,1650,1600,1,0.0,,East Lothian,Scotland,United Kingdom,,,Goodare et al. (2003)
1650,1650,1600,1,0.0,,East Lothian,Scotland,United Kingdom,,,Goodare et al. (2003)
1650,1650,1600,1,0.0,,East Lothian,Scotland,United Kingdom,,,Goodare et al. (2003)
1650,1650,1600,1,0.0,,East Lothian,Scotland,United Kingdom,,,Goodare et al. (2003)
1650,1650,1600,1,0.0,,East Lothian,Scotland,United Kingdom,,,Goodare et al. (2003)
1650,1650,1600,1,0.0,,East Lothian,Scotland,United Kingdom,,,Goodare et al. (2003)
1650,1650,1600,1,0.0,,East Lothian,Scotland,United Kingdom,,,Goodare et al. (2003)
1650,1650,1600,1,0.0,,East Lothian,Scotland,United Kingdom,,,Goodare et al. (2003)
1650,1650,1600,1,0.0,,East Lothian,Scotland,United Kingdom,,,Goodare et al. (2003)
1650,1650,1600,1,0.0,,East Lothian,Scotland,United Kingdom,,,Goodare et al. (2003)
1650,1650,1600,1,0.0,,East Lothian,Scotland,United Kingdom,,,Goodare et al. (2003)
1650,1650,1600,1,0.0,,East Lothian,Scotland,United Kingdom,,,Goodare et al. (2003)
1651,1650,1600,1,0.0,,Edinburgh,Scotland,United Kingdom,,,Goodare et al. (2003)
1651,1650,1600,1,0.0,,Edinburgh,Scotland,United Kingdom,,,Goodare et al. (2003)
1650,1650,1600,1,0.0,,West Lothian,Scotland,United Kingdom,,,Goodare et al. (2003)
1650,1650,1600,1,0.0,,West Lothian,Scotland,United Kingdom,,,Goodare et al. (2003)
1650,1650,1600,1,0.0,,Edinburgh,Scotland,United Kingdom,,,Goodare et al. (2003)
1650,1650,1600,1,0.0,,West Lothian,Scotland,United Kingdom,,,Goodare et al. (2003)
1650,1650,1600,10,,,,Scotland,United Kingdom,,,Goodare et al. (2003)
1650,1650,1600,4,,,,Scotland,United Kingdom,,,Goodare et al. (2003)
1659,1650,1600,9,,,,Scotland,United Kingdom,,,Goodare et al. (2003)
1650,1650,1600,1,0.0,,South Lanarkshire,Scotland,United Kingdom,,,Goodare et al. (2003)
1650,1650,1600,1,0.0,,South Lanarkshire,Scotland,United Kingdom,,,Goodare et al. (2003)
1650,1650,1600,1,0.0,,South Lanarkshire,Scotland,United Kingdom,,,Goodare et al. (2003)
1650,1650,1600,1,0.0,,South Lanarkshire,Scotland,United Kingdom,,,Goodare et al. (2003)
1650,1650,1600,1,0.0,,South Lanarkshire,Scotland,United Kingdom,,,Goodare et al. (2003)
1650,1650,1600,1,0.0,,South Lanarkshire,Scotland,United Kingdom,,,Goodare et al. (2003)
1650,1650,1600,1,0.0,,West Dunbartonshire,Scotland,United Kingdom,,,Goodare et al. (2003)
1650,1650,1600,1,0.0,,West Dunbartonshire,Scotland,United Kingdom,,,Goodare et al. (2003)
1650,1650,1600,1,0.0,,West Dunbartonshire,Scotland,United Kingdom,,,Goodare et al. (2003)
1650,1650,1600,1,0.0,,West Dunbartonshire,Scotland,United Kingdom,,,Goodare et al. (2003)
1650,1650,1600,1,0.0,,West Dunbartonshire,Scotland,United Kingdom,,,Goodare et al. (2003)
1650,1650,1600,1,0.0,,West Dunbartonshire,Scotland,United Kingdom,,,Goodare et al. (2003)
1650,1650,1600,1,0.0,,Angus,Scotland,United Kingdom,,,Goodare et al. (2003)
1650,1650,1600,1,0.0,,Angus,Scotland,United Kingdom,,,Goodare et al. (2003)
1650,1650,1600,1,0.0,,Angus,Scotland,United Kingdom,,,Goodare et al. (2003)
1650,1650,1600,1,0.0,,Angus,Scotland,United Kingdom,,,Goodare et al. (2003)
1650,1650,1600,1,0.0,,Angus,Scotland,United Kingdom,,,Goodare et al. (2003)
1650,1650,1600,1,0.0,,Angus,Scotland,United Kingdom,,,Goodare et al. (2003)
1650,1650,1600,1,0.0,,Highland,Scotland,United Kingdom,,,Goodare et al. (2003)
1650,1650,1600,1,0.0,,Dumfries and Galloway,Scotland,United Kingdom,,,Goodare et al. (2003)
1650,1650,1600,1,0.0,,Dumfries and Galloway,Scotland,United Kingdom,,,Goodare et al. (2003)
1650,1650,1600,1,0.0,,Dumfries and Galloway,Scotland,United Kingdom,,,Goodare et al. (2003)
1650,1650,1600,1,0.0,,Dumfries and Galloway,Scotland,United Kingdom,,,Goodare et al. (2003)
1650,1650,1600,1,0.0,,Dumfries and Galloway,Scotland,United Kingdom,,,Goodare et al. (2003)
1650,1650,1600,1,0.0,,Dumfries and Galloway,Scotland,United Kingdom,,,Goodare et al. (2003)
1650,1650,1600,1,0.0,,Dumfries and Galloway,Scotland,United Kingdom,,,Goodare et al. (2003)
1650,1650,1600,1,0.0,,Stirling,Scotland,United Kingdom,,,Goodare et al. (2003)
1658,1650,1600,1,0.0,,Stirling,Scotland,United Kingdom,,,Goodare et al. (2003)
1658,1650,1600,1,0.0,,Clackmannanshire,Scotland,United Kingdom,,,Goodare et al. (2003)
1655,1650,1600,1,,,Highland,Scotland,United Kingdom,,,Goodare et al. (2003)
1659,1650,1600,1,0.0,,Stirling,Scotland,United Kingdom,,,Goodare et al. (2003)
1659,1650,1600,1,0.0,,Stirling,Scotland,United Kingdom,,,Goodare et al. (2003)
1659,1650,1600,1,0.0,,Orkney Islands,Scotland,United Kingdom,,,Goodare et al. (2003)
1651,1650,1600,1,,,,Scotland,United Kingdom,,,Goodare et al. (2003)
1659,1650,1600,1,0.0,,Stirling,Scotland,United Kingdom,,,Goodare et al. (2003)
1659,1650,1600,1,0.0,,Dumfries and Galloway,Scotland,United Kingdom,,,Goodare et al. (2003)
1658,1650,1600,1,0.0,,Aberdeenshire,Scotland,United Kingdom,,,Goodare et al. (2003)
1658,1650,1600,1,0.0,,South Ayrshire,Scotland,United Kingdom,,,Goodare et al. (2003)
1658,1650,1600,1,0.0,,,Scotland,United Kingdom,,,Goodare et al. (2003)
1650,1650,1600,1,0.0,,South Ayrshire,Scotland,United Kingdom,,,Goodare et al. (2003)
1658,1650,1600,1,0.0,,Clackmannanshire,Scotland,United Kingdom,,,Goodare et al. (2003)
1659,1650,1600,1,1.0,,Dumfries and Galloway,Scotland,United Kingdom,,,Goodare et al. (2003)
1658,1650,1600,1,0.0,,,Scotland,United Kingdom,,,Goodare et al. (2003)
1659,1650,1600,1,0.0,,East Lothian,Scotland,United Kingdom,,,Goodare et al. (2003)
1650,1650,1600,3,,,,Scotland,United Kingdom,,,Goodare et al. (2003)
1650,1650,1600,12,,,,Scotland,United Kingdom,,,Goodare et al. (2003)
1650,1650,1600,3,,,,Scotland,United Kingdom,,,Goodare et al. (2003)
1650,1650,1600,1,0.0,,South Ayrshire,Scotland,United Kingdom,,,Goodare et al. (2003)
1650,1650,1600,1,0.0,,South Ayrshire,Scotland,United Kingdom,,,Goodare et al. (2003)
1650,1650,1600,1,0.0,,South Ayrshire,Scotland,United Kingdom,,,Goodare et al. (2003)
1650,1650,1600,1,0.0,,South Ayrshire,Scotland,United Kingdom,,,Goodare et al. (2003)
1650,1650,1600,1,0.0,,South Ayrshire,Scotland,United Kingdom,,,Goodare et al. (2003)
1650,1650,1600,1,0.0,,South Ayrshire,Scotland,United Kingdom,,,Goodare et al. (2003)
1650,1650,1600,1,0.0,,South Ayrshire,Scotland,United Kingdom,,,Goodare et al. (2003)
1650,1650,1600,1,0.0,,South Ayrshire,Scotland,United Kingdom,,,Goodare et al. (2003)
1650,1650,1600,1,0.0,,South Ayrshire,Scotland,United Kingdom,,,Goodare et al. (2003)
1650,1650,1600,1,0.0,,South Ayrshire,Scotland,United Kingdom,,,Goodare et al. (2003)
1650,1650,1600,1,0.0,,South Ayrshire,Scotland,United Kingdom,,,Goodare et al. (2003)
1650,1650,1600,1,0.0,,South Ayrshire,Scotland,United Kingdom,,,Goodare et al. (2003)
1650,1650,1600,1,0.0,,South Ayrshire,Scotland,United Kingdom,,,Goodare et al. (2003)
1650,1650,1600,1,0.0,,South Ayrshire,Scotland,United Kingdom,,,Goodare et al. (2003)
1650,1650,1600,1,0.0,,South Ayrshire,Scotland,United Kingdom,,,Goodare et al. (2003)
1650,1650,1600,1,0.0,,South Ayrshire,Scotland,United Kingdom,,,Goodare et al. (2003)
1650,1650,1600,1,0.0,,South Ayrshire,Scotland,United Kingdom,,,Goodare et al. (2003)
1650,1650,1600,4,,,,Scotland,United Kingdom,,,Goodare et al. (2003)
1650,1650,1600,1,0.0,,South Ayrshire,Scotland,United Kingdom,,,Goodare et al. (2003)
1650,1650,1600,1,0.0,,South Ayrshire,Scotland,United Kingdom,,,Goodare et al. (2003)
1650,1650,1600,1,0.0,,South Ayrshire,Scotland,United Kingdom,,,Goodare et al. (2003)
1650,1650,1600,3,,,,Scotland,United Kingdom,,,Goodare et al. (2003)
1650,1650,1600,1,0.0,,South Ayrshire,Scotland,United Kingdom,,,Goodare et al. (2003)
1650,1650,1600,1,0.0,,South Ayrshire,Scotland,United Kingdom,,,Goodare et al. (2003)
1650,1650,1600,1,0.0,,South Ayrshire,Scotland,United Kingdom,,,Goodare et al. (2003)
1650,1650,1600,3,,,,Scotland,United Kingdom,,,Goodare et al. (2003)
1650,1650,1600,1,0.0,,South Ayrshire,Scotland,United Kingdom,,,Goodare et al. (2003)
1650,1650,1600,1,0.0,,South Ayrshire,Scotland,United Kingdom,,,Goodare et al. (2003)
